Figure 5 data,,WE Area,1.036141239,cm^2,,,,,,,,,,,,,
0.1 V/s,,,0.2 V/s,,,0.3 V/s,,,0.5 V/s,,,0.7 V/s,,,1.0 V/s,,
0.0669861,0.000100165,0.096671184,0.0669861,0.000108542,0.104755989,0.0669861,0.000209884,0.202563118,0.0669861,0.000258604,0.249583734,0.0669861,0.000367316,0.354503794,0.0669861,0.000163817,0.158102963
0.065918,9.57E-05,0.092382869,0.065918,0.000103033,0.099439146,0.065918,0.000194639,0.187849873,0.065918,0.000250321,0.241589651,0.065918,0.000345393,0.333345481,0.065918,0.000139297,0.134438236
0.0648499,9.11E-05,0.087952295,0.0648499,9.78E-05,0.094364645,0.0648499,0.000185893,0.179408939,0.0648499,0.000248145,0.239489551,0.0648499,0.000327391,0.315971402,0.0648499,0.000120821,0.11660669
0.0637817,8.66E-05,0.083589376,0.0637817,9.69E-05,0.093510418,0.0637817,0.000181983,0.175635322,0.0637817,0.000233055,0.224925899,0.0637817,0.000295929,0.285606816,0.0637817,0.000100977,0.097454861
0.0627136,8.25E-05,0.079635861,0.0627136,9.38E-05,0.090488629,0.0627136,0.000170357,0.164414844,0.0627136,0.000215443,0.207928217,0.0627136,0.000283764,0.273866138,0.0627136,8.04E-05,0.077606312
0.0616455,7.88E-05,0.076041371,0.0616455,8.86E-05,0.085464989,0.0616455,0.000166684,0.16086996,0.0616455,0.000201977,0.194931919,0.0616455,0.000264779,0.255543347,0.0616455,5.37E-05,0.051841484
0.0605774,7.53E-05,0.07264,0.0605774,8.27E-05,0.079803889,0.0605774,0.000159471,0.153908554,0.0605774,0.000197875,0.190972999,0.0605774,0.00025223,0.243432064,0.0605774,2.85E-05,0.027472027
0.0595093,7.17E-05,0.069246834,0.0595093,7.79E-05,0.075175562,0.0595093,0.00015593,0.150491066,0.0595093,0.000184207,0.177781747,0.0595093,0.000245118,0.236568134,0.0595093,8.15E-06,0.007869709
0.0584412,6.79E-05,0.06551684,0.0584412,7.34E-05,0.070853178,0.0584412,0.000144212,0.139181797,0.0584412,0.000169208,0.163305922,0.0584412,0.000223916,0.216105673,0.0584412,-8.45E-06,-0.008156909
0.057373,6.38E-05,0.061577223,0.057373,6.92E-05,0.066824094,0.057373,0.000138241,0.133419069,0.057373,0.000158667,0.153132598,0.057373,0.000210491,0.203148945,0.057373,-2.66E-05,-0.025653549
0.0563049,5.98E-05,0.05769532,0.0563049,6.68E-05,0.064465343,0.0563049,0.000130182,0.125641172,0.0563049,0.000156474,0.151016091,0.0563049,0.000195672,0.188846841,0.0563049,-5.51E-05,-0.053144203
0.0552368,5.59E-05,0.053953841,0.0552368,6.62E-05,0.063904319,0.0552368,0.00011779,0.113681413,0.0552368,0.00015177,0.14647617,0.0552368,0.000180145,0.173861432,0.0552368,-6.83E-05,-0.065914952
0.0541687,5.25E-05,0.050678323,0.0541687,6.51E-05,0.062833326,0.0541687,0.000109771,0.10594212,0.0541687,0.000134984,0.130275676,0.0541687,0.000162182,0.156524993,0.0541687,-9.06E-05,-0.087475044
0.0531006,4.96E-05,0.047893374,0.0531006,6.25E-05,0.060321506,0.0531006,0.000105504,0.101823956,0.0531006,0.000117582,0.113480668,0.0531006,0.000145253,0.140186487,0.0531006,-0.000112483,-0.108559524
0.0520325,4.70E-05,0.045385897,0.0520325,5.61E-05,0.05412486,0.0520325,9.19E-05,0.08872912,0.0520325,0.000105987,0.102290109,0.0520325,0.00013417,0.129490068,0.0520325,-0.000129359,-0.124846879
0.0509644,4.43E-05,0.042779786,0.0509644,5.10E-05,0.049254289,0.0509644,8.64E-05,0.083361222,0.0509644,9.59E-05,0.092581394,0.0509644,0.00012046,0.116258282,0.0509644,-0.000142014,-0.137060465
0.0498962,4.14E-05,0.039924769,0.0498962,4.36E-05,0.042088664,0.0498962,8.40E-05,0.081066168,0.0498962,8.54E-05,0.082438085,0.0498962,0.000110015,0.10617761,0.0498962,-0.000155054,-0.149645622
0.0488281,3.82E-05,0.03687036,0.0488281,3.83E-05,0.036975751,0.0488281,7.83E-05,0.075545299,0.0488281,6.83E-05,0.065905687,0.0488281,9.30E-05,0.089761315,0.0488281,-0.000173271,-0.167227202
0.04776,3.50E-05,0.033776766,0.04776,3.57E-05,0.034489506,0.04776,7.40E-05,0.071375983,0.04776,5.48E-05,0.052909003,0.04776,8.45E-05,0.081558476,0.04776,-0.000193396,-0.186650229
0.0466919,3.17E-05,0.030585502,0.0466919,3.49E-05,0.033647922,0.0466919,6.89E-05,0.066492576,0.0466919,4.35E-05,0.04197864,0.0466919,7.84E-05,0.075650497,0.0466919,-0.000216374,-0.208826743
0.0456238,2.84E-05,0.027432554,0.0456238,3.68E-05,0.035522184,0.0456238,6.39E-05,0.061711278,0.0456238,3.87E-05,0.03737946,0.0456238,6.94E-05,0.066986524,0.0456238,-0.000226289,-0.218395901
0.0445557,2.52E-05,0.024286747,0.0445557,3.59E-05,0.034604259,0.0445557,5.17E-05,0.049920511,0.0445557,2.72E-05,0.026228567,0.0445557,6.18E-05,0.059617837,0.0445557,-0.000238995,-0.230658708
0.0434875,2.17E-05,0.020932957,0.0434875,3.21E-05,0.030995871,0.0434875,3.79E-05,0.036612383,0.0434875,2.03E-05,0.019623676,0.0434875,4.42E-05,0.042676325,0.0434875,-0.000254171,-0.24530536
0.0424194,1.77E-05,0.017109444,0.0424194,2.77E-05,0.026699063,0.0424194,3.31E-05,0.031980872,0.0424194,1.83E-05,0.017701834,0.0424194,3.18E-05,0.030691858,0.0424194,-0.000267632,-0.258296832
0.0413513,1.36E-05,0.013098407,0.0413513,2.13E-05,0.020515157,0.0413513,2.75E-05,0.026514146,0.0413513,1.82E-05,0.017552626,0.0413513,2.82E-05,0.027224763,0.0413513,-0.000283587,-0.273695312
0.0402832,9.16E-06,0.008836189,0.0402832,1.70E-05,0.016409635,0.0402832,1.92E-05,0.018573916,0.0402832,9.29E-06,0.008961877,0.0402832,1.18E-05,0.01142074,0.0402832,-0.000288633,-0.278565305
0.0392151,5.01E-06,0.00483713,0.0392151,1.48E-05,0.014293032,0.0392151,1.60E-05,0.01540871,0.0392151,-2.42E-06,-0.002339594,0.0392151,1.77E-07,0.000170588,0.0392151,-0.000302765,-0.292204372
0.038147,1.35E-06,0.001302969,0.038147,1.49E-05,0.014395045,0.038147,1.47E-05,0.014149615,0.038147,-7.73E-06,-0.007457236,0.038147,-1.04E-05,-0.01008405,0.038147,-0.000318703,-0.307586445
0.0370789,-1.55E-06,-0.001498821,0.0370789,1.41E-05,0.013591776,0.0370789,1.18E-05,0.011373256,0.0370789,-1.71E-05,-0.016505086,0.0370789,-1.96E-05,-0.018937959,0.0370789,-0.00033038,-0.318856144
0.0360107,-3.60E-06,-0.003476785,0.0360107,1.10E-05,0.010582727,0.0360107,6.17E-06,0.005951187,0.0360107,-2.52E-05,-0.024289449,0.0360107,-2.05E-05,-0.019786202,0.0360107,-0.000347392,-0.335274755
0.0349426,-4.95E-06,-0.004772969,0.0349426,6.39E-06,0.006171128,0.0349426,1.70E-06,0.001638406,0.0349426,-3.80E-05,-0.03671179,0.0349426,-3.58E-05,-0.03450408,0.0349426,-0.000363535,-0.350854677
0.0338745,-6.14E-06,-0.005929954,0.0338745,9.25E-08,8.92518E-05,0.0338745,-2.61E-06,-0.00251818,0.0338745,-5.10E-05,-0.049179396,0.0338745,-4.61E-05,-0.044521536,0.0338745,-0.000380951,-0.367663196
0.0328064,-7.45E-06,-0.007188943,0.0328064,-6.01E-06,-0.005801371,0.0328064,-1.26E-05,-0.012195635,0.0328064,-6.15E-05,-0.059322704,0.0328064,-5.51E-05,-0.053136868,0.0328064,-0.000397772,-0.38389747
0.0317383,-9.55E-06,-0.009215317,0.0317383,-1.03E-05,-0.009906951,0.0317383,-1.51E-05,-0.014541647,0.0317383,-6.71E-05,-0.064747544,0.0317383,-6.69E-05,-0.064602969,0.0317383,-0.000411692,-0.397331932
0.0306702,-1.24E-05,-0.011939009,0.0306702,-1.13E-05,-0.010939725,0.0306702,-2.23E-05,-0.02156704,0.0306702,-7.55E-05,-0.072855801,0.0306702,-7.69E-05,-0.074183226,0.0306702,-0.000416845,-0.402305192
0.0296021,-1.56E-05,-0.015046983,0.0296021,-9.26E-06,-0.008937932,0.0296021,-2.88E-05,-0.027782795,0.0296021,-8.77E-05,-0.084667704,0.0296021,-9.50E-05,-0.091665109,0.0296021,-0.000427848,-0.4129244
0.0285339,-1.90E-05,-0.018313333,0.0285339,-1.12E-05,-0.010786753,0.0285339,-3.20E-05,-0.030912967,0.0285339,-9.34E-05,-0.090123814,0.0285339,-0.000106001,-0.10230362,0.0285339,-0.00044016,-0.42480695
0.0274658,-2.22E-05,-0.021428063,0.0274658,-1.30E-05,-0.012559002,0.0274658,-3.62E-05,-0.034948517,0.0274658,-9.34E-05,-0.090137132,0.0274658,-0.000116458,-0.112395874,0.0274658,-0.000438746,-0.423442271
0.0263977,-2.48E-05,-0.023895005,0.0263977,-1.57E-05,-0.015172835,0.0263977,-4.37E-05,-0.042216156,0.0263977,-9.15E-05,-0.08828999,0.0263977,-0.00012252,-0.118246428,0.0263977,-0.000450387,-0.434677226
0.0253296,-2.69E-05,-0.025987094,0.0253296,-1.98E-05,-0.019099906,0.0253296,-4.69E-05,-0.045301642,0.0253296,-9.66E-05,-0.093269041,0.0253296,-0.000131971,-0.127367771,0.0253296,-0.000466049,-0.449792926
0.0242615,-2.87E-05,-0.02770935,0.0242615,-2.21E-05,-0.021331165,0.0242615,-5.42E-05,-0.052352612,0.0242615,-9.40E-05,-0.090731549,0.0242615,-0.000144949,-0.13989309,0.0242615,-0.000480747,-0.463978251
0.0231934,-3.04E-05,-0.029334032,0.0231934,-2.37E-05,-0.022912224,0.0231934,-5.79E-05,-0.055846151,0.0231934,-8.56E-05,-0.082570017,0.0231934,-0.000152419,-0.147102532,0.0231934,-0.000496542,-0.479222312
0.0221252,-3.20E-05,-0.030847146,0.0221252,-2.47E-05,-0.023881204,0.0221252,-6.93E-05,-0.066913368,0.0221252,-8.31E-05,-0.080155096,0.0221252,-0.000165692,-0.159912562,0.0221252,-0.000503471,-0.485909624
0.0210571,-3.32E-05,-0.032003166,0.0210571,-2.26E-05,-0.021815655,0.0210571,-7.05E-05,-0.068073634,0.0210571,-8.85E-05,-0.085456689,0.0210571,-0.000167184,-0.16135252,0.0210571,-0.000513723,-0.495804028
0.019989,-3.44E-05,-0.033200397,0.019989,-2.42E-05,-0.023396714,0.019989,-6.95E-05,-0.067066339,0.019989,-0.000105751,-0.102062341,0.019989,-0.000171321,-0.165345219,0.019989,-0.000522362,-0.504141694
0.0189209,-3.61E-05,-0.034845056,0.0189209,-2.47E-05,-0.023830245,0.0189209,-7.46E-05,-0.071949747,0.0189209,-0.000107977,-0.104210696,0.0189209,-0.000173133,-0.167094015,0.0189209,-0.000534928,-0.516269385
0.0178528,-3.82E-05,-0.036867947,0.0178528,-2.69E-05,-0.025985067,0.0178528,-7.69E-05,-0.074244801,0.0178528,-0.000107264,-0.103522566,0.0178528,-0.000173655,-0.167597808,0.0178528,-0.000543845,-0.524875354
0.0167847,-4.13E-05,-0.039812816,0.0167847,-3.19E-05,-0.030740886,0.0167847,-7.12E-05,-0.068685617,0.0167847,-0.000116061,-0.112012721,0.0167847,-0.000182575,-0.176206672,0.0167847,-0.000559077,-0.539576053
0.0157166,-4.49E-05,-0.043303749,0.0157166,-3.31E-05,-0.031990426,0.0157166,-7.64E-05,-0.073747475,0.0157166,-0.000136796,-0.132024472,0.0157166,-0.00017804,-0.171829856,0.0157166,-0.000571179,-0.551255928
0.0146484,-4.88E-05,-0.047063661,0.0146484,-3.57E-05,-0.034425712,0.0146484,-8.46E-05,-0.081627192,0.0146484,-0.000153021,-0.147683534,0.0146484,-0.00017854,-0.172312416,0.0146484,-0.000582784,-0.562456138
0.0135803,-5.26E-05,-0.05074038,0.0135803,-3.81E-05,-0.036733506,0.0135803,-8.97E-05,-0.086561558,0.0135803,-0.000159346,-0.153787914,0.0135803,-0.000183603,-0.177198815,0.0135803,-0.000594667,-0.573924652
0.0125122,-5.57E-05,-0.053747209,0.0125122,-3.75E-05,-0.036185221,0.0125122,-8.80E-05,-0.084942281,0.0125122,-0.00016422,-0.158491906,0.0125122,-0.000189924,-0.183299335,0.0125122,-0.00059459,-0.573850338
0.0114441,-5.80E-05,-0.056006264,0.0114441,-3.81E-05,-0.03681004,0.0114441,-9.81E-05,-0.094670684,0.0114441,-0.000171749,-0.16575829,0.0114441,-0.000205857,-0.198676582,0.0114441,-0.000608672,-0.587441149
0.010376,-5.96E-05,-0.057472956,0.010376,-3.84E-05,-0.037077764,0.010376,-0.00010516,-0.101491955,0.010376,-0.000184837,-0.178389773,0.010376,-0.000216713,-0.209153918,0.010376,-0.000616314,-0.594816591
0.00930786,-6.03E-05,-0.058227969,0.00930786,-4.12E-05,-0.039780774,0.00930786,-0.000106191,-0.102486993,0.00930786,-0.000184738,-0.178294226,0.00930786,-0.000232784,-0.224664352,0.00930786,-0.000622061,-0.600363132
0.00823975,-6.09E-05,-0.058741413,0.00823975,-4.78E-05,-0.046155966,0.00823975,-0.000110326,-0.106477762,0.00823975,-0.00017833,-0.172109741,0.00823975,-0.000247927,-0.239279155,0.00823975,-0.000629184,-0.607237678
0.00717163,-6.13E-05,-0.059151009,0.00717163,-5.21E-05,-0.050248748,0.00717163,-0.000116693,-0.112622677,0.00717163,-0.000189256,-0.182654635,0.00717163,-0.000257513,-0.248530789,0.00717163,-0.000635213,-0.613056382
0.00610352,-6.20E-05,-0.059807773,0.00610352,-5.70E-05,-0.055042882,0.00610352,-0.000119481,-0.11531343,0.00610352,-0.000201852,-0.194811279,0.00610352,-0.00026663,-0.257329783,0.00610352,-0.000645987,-0.623454579
0.0050354,-6.33E-05,-0.061127284,0.0050354,-5.93E-05,-0.057274142,0.0050354,-0.000122202,-0.11793952,0.0050354,-0.000213347,-0.205905326,0.0050354,-0.000268571,-0.259203079,0.0050354,-0.000655004,-0.63215706
0.00396729,-6.53E-05,-0.063018532,0.00396729,-5.84E-05,-0.05634338,0.00396729,-0.000131503,-0.126916095,0.00396729,-0.000206674,-0.199465085,0.00396729,-0.000279179,-0.269441066,0.00396729,-0.000661767,-0.638684163
0.00289917,-6.75E-05,-0.065134846,0.00289917,-5.72E-05,-0.055170374,0.00289917,-0.000137303,-0.132513787,0.00289917,-0.000209204,-0.201906837,0.00289917,-0.000285291,-0.275339876,0.00289917,-0.000660248,-0.637218146
0.00183105,-6.98E-05,-0.067333774,0.00183105,-5.66E-05,-0.054583871,0.00183105,-0.000135162,-0.130447467,0.00183105,-0.000224985,-0.217137386,0.00183105,-0.000286503,-0.2765096,0.00183105,-0.000672889,-0.649418221
0.000762939,-7.20E-05,-0.069519576,0.000762939,-5.73E-05,-0.055272387,0.000762939,-0.000140249,-0.135357029,0.000762939,-0.00023377,-0.22561596,0.000762939,-0.000288647,-0.278578816,0.000762939,-0.000682906,-0.659085822
-0.000305176,-7.42E-05,-0.071590916,-0.000305176,-6.23E-05,-0.06010474,-0.000305176,-0.000145282,-0.140214475,-0.000305176,-0.00023171,-0.223627814,-0.000305176,-0.000283733,-0.27383622,-0.000305176,-0.000689197,-0.665157388
-0.00137329,-7.62E-05,-0.073585528,-0.00137329,-6.65E-05,-0.064210358,-0.00137329,-0.000140447,-0.135548123,-0.00137329,-0.000227603,-0.219664068,-0.00137329,-0.000292483,-0.282281014,-0.00137329,-0.00069693,-0.672620656
-0.00244141,-7.82E-05,-0.075454964,-0.00244141,-6.99E-05,-0.067474392,-0.00244141,-0.000140117,-0.135229633,-0.00244141,-0.000229641,-0.221630982,-0.00244141,-0.00029404,-0.283783705,-0.00244141,-0.000701907,-0.677424055
-0.00350952,-8.02E-05,-0.077405953,-0.00350952,-7.07E-05,-0.068277661,-0.00350952,-0.00014729,-0.142152435,-0.00350952,-0.000239948,-0.231578467,-0.00350952,-0.000296266,-0.285932061,-0.00350952,-0.000714956,-0.690017898
-0.00457764,-8.18E-05,-0.07890073,-0.00457764,-7.10E-05,-0.068481687,-0.00457764,-0.000149285,-0.144077848,-0.00457764,-0.000247289,-0.238663409,-0.00457764,-0.000300517,-0.290034783,-0.00457764,-0.000726647,-0.701301109
-0.00564575,-8.28E-05,-0.079903875,-0.00564575,-6.92E-05,-0.066811355,-0.00564575,-0.00015087,-0.145607562,-0.00564575,-0.000247154,-0.238533117,-0.00564575,-0.000303336,-0.292755455,-0.00564575,-0.000731215,-0.705709774
-0.00671387,-8.37E-05,-0.080805393,-0.00671387,-6.92E-05,-0.066747657,-0.00671387,-0.000159035,-0.153487762,-0.00671387,-0.000247814,-0.239170096,-0.00671387,-0.000308128,-0.297380307,-0.00671387,-0.000740633,-0.714799268
-0.00778198,-8.46E-05,-0.081652285,-0.00778198,-7.04E-05,-0.067958882,-0.00778198,-0.000167292,-0.161456753,-0.00778198,-0.000263572,-0.254378448,-0.00778198,-0.000313157,-0.302233893,-0.00778198,-0.000745209,-0.719215655
-0.0088501,-8.56E-05,-0.082573202,-0.0088501,-7.44E-05,-0.071796776,-0.0088501,-0.000167437,-0.161596695,-0.0088501,-0.000273206,-0.263676408,-0.0088501,-0.00031899,-0.307863434,-0.0088501,-0.000753398,-0.727119017
-0.00991821,-8.69E-05,-0.083854398,-0.00991821,-7.96E-05,-0.076871373,-0.00991821,-0.000168335,-0.162463372,-0.00991821,-0.000275324,-0.265720531,-0.00991821,-0.000325306,-0.313959128,-0.00991821,-0.000756391,-0.73000762
-0.0109863,-8.87E-05,-0.085633596,-0.0109863,-8.16E-05,-0.078720156,-0.0109863,-0.000172999,-0.166964689,-0.0109863,-0.00027497,-0.265378878,-0.0109863,-0.000335077,-0.32338931,-0.0109863,-0.000755585,-0.729229734
-0.0120544,-9.08E-05,-0.087602343,-0.0120544,-8.21E-05,-0.079268344,-0.0120544,-0.000171123,-0.165154125,-0.0120544,-0.000280422,-0.270640709,-0.0120544,-0.000349348,-0.337162528,-0.0120544,-0.000762956,-0.736343629
-0.0131226,-9.26E-05,-0.089391288,-0.0131226,-8.39E-05,-0.080989634,-0.0131226,-0.000167186,-0.16135445,-0.0131226,-0.000292977,-0.282757783,-0.0131226,-0.00035642,-0.343987853,-0.0131226,-0.000776718,-0.749625602
-0.0141907,-9.44E-05,-0.091140953,-0.0141907,-8.23E-05,-0.079383097,-0.0141907,-0.000177438,-0.171248854,-0.0141907,-0.000292452,-0.282251096,-0.0141907,-0.000364294,-0.351587203,-0.0141907,-0.00078716,-0.759703378
-0.0152588,-9.61E-05,-0.092794782,-0.0152588,-8.38E-05,-0.080887621,-0.0152588,-0.000181573,-0.175239623,-0.0152588,-0.00028678,-0.276776938,-0.0152588,-0.000359058,-0.346533838,-0.0152588,-0.000789234,-0.761705036
-0.0163269,-9.79E-05,-0.094447935,-0.0163269,-8.83E-05,-0.085184526,-0.0163269,-0.00017794,-0.171733344,-0.0163269,-0.000287813,-0.277773907,-0.0163269,-0.000361831,-0.349210114,-0.0163269,-0.000792203,-0.764570475
-0.017395,-9.95E-05,-0.096050708,-0.017395,-9.20E-05,-0.088831036,-0.017395,-0.000179116,-0.172868324,-0.017395,-0.000298592,-0.288176929,-0.017395,-0.000367644,-0.354820353,-0.017395,-0.000799403,-0.771519335
-0.0184631,-0.000101369,-0.097833187,-0.0184631,-9.75E-05,-0.09410966,-0.0184631,-0.000187492,-0.180952164,-0.0184631,-0.000307366,-0.296644886,-0.0184631,-0.000366462,-0.353679582,-0.0184631,-0.000813974,-0.78558209
-0.0195313,-0.000103457,-0.099848357,-0.0195313,-9.79E-05,-0.094466658,-0.0195313,-0.00018839,-0.181818842,-0.0195313,-0.000308703,-0.297935251,-0.0195313,-0.000379476,-0.366239645,-0.0195313,-0.000819332,-0.790753199
-0.0205994,-0.000105598,-0.101914677,-0.0205994,-9.65E-05,-0.093178899,-0.0205994,-0.000191785,-0.185095422,-0.0205994,-0.000311514,-0.300648201,-0.0205994,-0.000388308,-0.37476358,-0.0205994,-0.000820158,-0.791550388
-0.0216675,-0.000107825,-0.104063998,-0.0216675,-9.60E-05,-0.092617875,-0.0216675,-0.000204455,-0.197323485,-0.0216675,-0.000320473,-0.309294706,-0.0216675,-0.000390865,-0.37723139,-0.0216675,-0.00083843,-0.809185049
-0.0227356,-0.000109634,-0.105809899,-0.0227356,-9.42E-05,-0.0909349,-0.0227356,-0.000210994,-0.2036344,-0.0227356,-0.000336298,-0.32456772,-0.0227356,-0.000398645,-0.384740019,-0.0227356,-0.000844434,-0.814979626
-0.0238037,-0.000110954,-0.107083857,-0.0238037,-9.62E-05,-0.092821901,-0.0238037,-0.000209805,-0.202486873,-0.0238037,-0.00034104,-0.329144316,-0.0238037,-0.000397748,-0.383874307,-0.0238037,-0.000848483,-0.818887395
-0.0248718,-0.00011218,-0.108267093,-0.0248718,-9.99E-05,-0.096417454,-0.0248718,-0.000213834,-0.206375339,-0.0248718,-0.000338845,-0.327025879,-0.0248718,-0.00040714,-0.392938708,-0.0248718,-0.000843672,-0.814244205
-0.0259399,-0.000113425,-0.109468667,-0.0259399,-0.000103258,-0.099656298,-0.0259399,-0.000216794,-0.209232093,-0.0259399,-0.000342462,-0.330516716,-0.0259399,-0.000410344,-0.396030951,-0.0259399,-0.000842813,-0.813415168
-0.0270081,-0.00011468,-0.110679892,-0.0270081,-0.000107432,-0.103684706,-0.0270081,-0.000214667,-0.207179284,-0.0270081,-0.000350549,-0.338321637,-0.0270081,-0.000415542,-0.401047641,-0.0270081,-0.000854169,-0.824375063
-0.0280762,-0.000116396,-0.112336036,-0.0280762,-0.000109876,-0.106043458,-0.0280762,-0.000213174,-0.205738361,-0.0280762,-0.000360312,-0.347744097,-0.0280762,-0.000424683,-0.409869798,-0.0280762,-0.000861046,-0.831012189
-0.0291443,-0.000118494,-0.114360857,-0.0291443,-0.000109929,-0.106094609,-0.0291443,-0.000219621,-0.211960485,-0.0291443,-0.000356224,-0.343798689,-0.0291443,-0.000416188,-0.401671108,-0.0291443,-0.000866672,-0.836441951
-0.0302124,-0.000120661,-0.116452271,-0.0302124,-0.000109176,-0.105367874,-0.0302124,-0.000220797,-0.213095466,-0.0302124,-0.000351168,-0.338919046,-0.0302124,-0.000419704,-0.405064468,-0.0302124,-0.00087644,-0.845869237
-0.0312805,-0.000122273,-0.118008043,-0.0312805,-0.000109625,-0.105801213,-0.0312805,-0.000215591,-0.208071054,-0.0312805,-0.000357752,-0.345273392,-0.0312805,-0.000420231,-0.405573086,-0.0312805,-0.000885507,-0.854619975
